Model,Power_kW,Torque_Nm,Power_Benchmark_RPM,Torque_Benchmark_RPM,Compression_Enumerator,Weight_kg,Fuel_system,Gearbox,Engine_type,Throttle_pct,RPM,Gear,Speed_kmh,Consumption_L100km,Mileage_km_per_liter
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,97,8593,1,33.6,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,45,4345,3,48.4,13.545,7.38
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,41,4666,4,67.2,12.881,7.76
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,38,7447,4,104.3,16.365,6.11
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,95,7611,3,81.1,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,63,5882,3,63.8,20.108,4.97
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,79,2045,2,18.6,14.781,6.77
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,65,4408,3,49.1,17.481,5.72
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,81,7254,3,77.5,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,56,8266,1,32.6,23.972,4.17
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,60,6226,4,88.0,19.899,5.03
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,61,1209,3,17.1,10.202,9.8
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,76,6017,2,45.1,23.966,4.17
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,5,5870,4,83.3,6.758,14.8
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,17,7113,4,99.8,10.584,9.45
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,64,4051,3,45.5,16.569,6.04
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,34,8904,1,34.7,18.53,5.4
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,39,5766,4,81.9,14.056,7.11
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,73,7935,1,31.5,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,85,6452,4,91.0,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,82,4819,2,37.1,22.207,4.5
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,5,8429,1,33.1,8.91,11.22
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,5,6445,1,26.5,7.427,13.46
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,78,5552,1,23.5,23.77,4.21
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,14,7854,4,109.7,10.435,9.58
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,50,5022,4,72.0,15.323,6.53
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,57,7082,3,75.8,20.971,4.77
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,8,6713,2,49.8,8.426,11.87
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,26,7479,2,54.9,13.723,7.29
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,60,8675,1,33.9,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,26,3585,2,28.9,9.222,10.84
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,57,3787,3,42.9,14.798,6.76
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,78,4401,4,63.7,19.644,5.09
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,61,1110,4,19.8,9.968,10.03
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,13,3855,3,43.6,6.811,14.68
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,52,5813,4,82.5,17.244,5.8
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,86,2337,2,20.6,16.367,6.11
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,56,5541,2,41.9,18.208,5.49
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,51,5455,3,59.5,16.597,6.03
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,86,6053,1,25.2,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,20,2976,1,14.9,7.516,13.3
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,82,4828,3,53.3,21.817,4.58
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,80,8004,4,111.7,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,7,6065,4,85.9,7.424,13.47
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,62,6128,4,86.7,19.968,5.01
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,29,8696,4,120.9,15.482,6.46
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,35,4389,3,48.9,11.589,8.63
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,23,4176,4,60.7,8.83,11.33
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,65,3646,1,17.2,16.404,6.1
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,42,4917,2,37.8,13.948,7.17
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,12,1263,2,13.4,4.584,21.82
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,94,5787,4,82.2,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,96,1343,4,22.9,14.558,6.87
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,37,2361,2,20.7,9.196,10.87
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,27,3086,1,15.3,8.778,11.39
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,85,6117,1,25.4,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,62,6811,3,73.1,21.917,4.56
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,62,3190,3,36.9,14.398,6.95
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,19,3596,1,17.0,7.95,12.58
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,46,6861,3,73.6,17.959,5.57
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,5,6050,4,85.7,6.878,14.54
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,16,2450,1,13.2,6.237,16.03
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,10,6764,1,27.5,9.152,10.93
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,84,3621,3,41.2,19.303,5.18
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,6,8439,4,117.5,8.926,11.2
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,23,8870,3,93.7,14.442,6.92
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,100,8748,1,34.2,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,88,6263,1,25.9,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,91,5394,3,58.9,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,73,6889,4,96.9,24.171,4.14
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,50,7756,3,82.6,20.439,4.89
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,79,1603,1,10.3,13.75,7.27
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,45,2580,4,39.4,10.435,9.58
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,68,4109,3,46.1,17.45,5.73
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,48,1714,2,16.4,9.8,10.2
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,89,5778,2,43.5,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,55,7373,2,54.2,21.648,4.62
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,31,4892,3,53.9,11.61,8.61
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,84,4113,2,32.4,20.724,4.83
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,13,2753,2,23.4,6.036,16.57
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,12,4354,4,63.1,7.008,14.27
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,44,3311,3,38.1,11.517,8.68
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,54,8072,2,58.8,22.707,4.4
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,36,3399,2,27.7,10.507,9.52
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,43,2362,2,20.7,10.071,9.93
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,25,8271,1,32.6,14.677,6.81
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,23,5522,3,60.2,10.45,9.57
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,72,3016,1,15.1,16.152,6.19
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,34,8679,3,91.8,17.532,5.7
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,96,5727,3,62.3,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,71,4620,2,35.8,19.368,5.16
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,89,5945,2,44.6,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,29,4770,3,52.7,10.867,9.2
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,98,5194,4,74.3,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,33,1949,3,24.5,7.832,12.77
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,5,8186,4,114.1,8.475,11.8
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,83,7567,2,55.4,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,92,2329,1,12.8,17.609,5.68
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,22,7233,1,29.1,12.645,7.91
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,82,7509,1,30.0,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,46,7582,1,30.3,19.962,5.01
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,25,2874,2,24.2,8.057,12.41
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,81,3279,3,37.8,17.751,5.63
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,26,8182,3,86.8,14.554,6.87
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,44,6797,3,73.0,17.204,5.81
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,29,2759,2,23.4,8.643,11.57
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,52,6634,1,27.1,19.799,5.05
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,56,5161,4,73.8,16.877,5.93
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,37,3899,4,57.0,11.149,8.97
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,97,3947,3,44.5,22.482,4.45
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,42,5215,3,57.1,14.343,6.97
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,53,7070,3,75.7,20.029,4.99
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,52,3677,4,54.0,13.351,7.49
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,83,8044,2,58.6,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,100,8105,3,86.0,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,51,8629,3,91.3,22.458,4.45
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,48,2346,3,28.5,10.7,9.35
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,17,1395,3,18.9,5.331,18.76
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,68,7501,4,105.0,24.203,4.13
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,25,1889,1,11.3,7.105,14.07
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,54,3340,4,49.5,13.02,7.68
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,76,4768,3,52.7,20.515,4.87
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,63,5510,4,78.5,19.053,5.25
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,43,5769,1,24.2,16.004,6.25
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,85,2796,4,42.3,16.74,5.97
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,13,1772,3,22.7,5.049,19.81
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,66,4224,2,33.2,17.554,5.7
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,7,5269,3,57.7,6.95,14.39
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,62,8310,1,32.7,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,44,3980,3,44.8,12.635,7.91
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,85,4710,3,52.1,22.186,4.51
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,29,1482,1,9.9,7.087,14.11
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,20,1633,4,26.8,5.687,17.58
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,71,6663,1,27.2,24.612,4.06
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,72,8254,3,87.5,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,45,1964,4,31.2,9.388,10.65
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,56,1178,3,16.8,9.7,10.31
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,29,6544,1,26.8,13.658,7.32
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,40,3022,3,35.2,10.657,9.38
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,13,2005,3,25.1,5.264,19.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,56,6135,1,25.4,19.875,5.03
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,78,1153,3,16.5,12.059,8.29
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,64,2160,3,26.6,12.565,7.96
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,26,5871,3,63.7,11.803,8.47
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,69,1371,2,14.1,11.739,8.52
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,70,5878,2,44.2,22.223,4.5
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,62,6635,2,49.2,21.805,4.59
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,93,2699,1,14.0,19.009,5.26
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,79,4731,1,20.8,21.88,4.57
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,73,3446,3,39.5,16.894,5.92
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,46,1852,3,23.5,9.49,10.54
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,96,8438,2,61.3,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,27,5806,2,43.7,11.94,8.38
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,7,7388,2,54.3,8.729,11.46
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,16,1658,2,16.1,5.435,18.4
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,23,1726,3,22.3,6.284,15.91
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,25,7387,3,78.9,13.298,7.52
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,93,7808,1,31.0,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,25,1825,2,17.2,6.83,14.64
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,87,6827,1,27.8,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,89,4736,4,68.1,22.695,4.41
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,28,3545,3,40.5,9.223,10.84
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,87,5266,1,22.6,24.826,4.03
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,40,5648,3,61.5,14.524,6.89
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,36,7566,2,55.4,16.659,6.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,88,1956,1,11.5,16.121,6.2
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,94,5368,4,76.6,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,18,3626,4,53.3,7.271,13.75
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,24,2177,1,12.3,7.292,13.71
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,36,6331,4,89.4,14.47,6.91
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,83,1584,2,15.6,14.137,7.07
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,66,6831,2,50.5,23.261,4.3
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,33,2861,3,33.6,9.108,10.98
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,30,2650,1,13.8,8.749,11.43
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,34,8651,1,33.8,17.936,5.58
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,50,8511,2,61.7,22.319,4.48
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,90,8783,1,34.3,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,20,6363,1,26.2,11.272,8.87
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,91,5154,2,39.4,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,95,8940,3,94.4,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,25,4470,3,49.7,9.935,10.07
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,56,6256,3,67.6,19.166,5.22
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,12,1769,3,22.7,4.993,20.03
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,29,5196,4,74.3,11.213,8.92
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,80,3594,4,52.9,18.106,5.52
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,50,6553,4,92.4,18.02,5.55
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,70,2845,1,14.5,15.562,6.43
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,31,3502,2,28.3,9.909,10.09
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,5,8322,2,60.5,8.835,11.32
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,11,6419,2,47.8,9.006,11.1
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,18,3079,4,46.1,7.014,14.26
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,76,6024,4,85.3,22.941,4.36
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,57,3874,1,17.9,15.352,6.51
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,29,5743,4,81.6,12.059,8.29
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,91,6975,4,98.0,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,21,8231,4,114.7,12.832,7.79
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,29,7870,2,57.5,15.309,6.53
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,63,8723,4,121.3,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,88,7015,4,98.5,25.0,4.0
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,49,1871,3,23.7,9.823,10.18
IZH Planeta 4,14.6,27.5,4800.0,4700.0,8.5,234.18,Carburettor,4-speed,Single,77,6284,2,46.9,24.727,4.04
